07 Feb 2012	612	1,361	7,530	263.06 MB
08 Feb 2012	660	1,358	8,119	251.47 MB
09 Feb 2012	641	1,257	7,258	235.37 MB
10 Feb 2012	549	1,173	6,228	198.87 MB
11 Feb 2012	400	829	4,336	148.01 MB
12 Feb 2012	420	1,050	5,445	190.61 MB
13 Feb 2012	615	1,219	7,338	226.49 MB
14 Feb 2012	586	1,320	7,926	260.84 MB
15 Feb 2012	606	1,547	8,265	268.66 MB
16 Feb 2012	570	1,104	6,818	204.26 MB
17 Feb 2012	600	1,337	7,326	216.74 MB
18 Feb 2012	484	1,026	5,540	191.67 MB
19 Feb 2012	461	897	5,280	165.48 MB
20 Feb 2012	613	1,263	7,085	249.70 MB
21 Feb 2012	666	1,628	9,075	285.70 MB
22 Feb 2012	672	1,295	7,857	264.93 MB
23 Feb 2012	666	1,426	8,055	224.40 MB
24 Feb 2012	649	1,480	7,743	225.75 MB
25 Feb 2012	407	873	4,701	136.55 MB
26 Feb 2012	320	612	3,654	125.44 MB
27 Feb 2012	715	1,417	8,428	273.31 MB
28 Feb 2012	706	1,460	8,255	247.98 MB
29 Feb 2012	676	1,367	8,161	250.75 MB
01 Mar 2012	691	1,423	8,618	257.50 MB
02 Mar 2012	568	1,325	7,628	236.97 MB
03 Mar 2012	397	910	5,077	158.81 MB
04 Mar 2012	462	1,017	5,819	162.86 MB
05 Mar 2012	604	1,198	7,482	220.59 MB
06 Mar 2012	737	1,479	8,935	265.75 MB
07 Mar 2012	689	1,418	8,851	249.04 MB
08 Mar 2012	647	1,330	8,493	280.60 MB
09 Mar 2012	617	1,257	7,782	254.40 MB
10 Mar 2012	426	867	4,812	141.39 MB
11 Mar 2012	407	823	5,188	158.92 MB
12 Mar 2012	685	1,383	7,832	218.95 MB
13 Mar 2012	743	1,788	9,217	267.85 MB
14 Mar 2012	697	1,325	8,416	224.67 MB
15 Mar 2012	707	31,666	39,095	493.02 MB
16 Mar 2012	617	40,128	46,326	621.99 MB
17 Mar 2012	449	47,013	51,488	683.14 MB
18 Mar 2012	451	902	5,447	184.57 MB
19 Mar 2012	734	1,572	8,956	244.08 MB
20 Mar 2012	781	1,433	9,475	276.16 MB
21 Mar 2012	832	1,890	10,947	306.05 MB
22 Mar 2012	876	1,612	10,452	301.19 MB
23 Mar 2012	775	1,621	10,293	276.17 MB
24 Mar 2012	486	1,034	6,277	182.73 MB
25 Mar 2012	532	971	6,354	211.27 MB
26 Mar 2012	903	1,808	11,206	333.15 MB
27 Mar 2012	882	1,884	11,105	319.48 MB
28 Mar 2012	967	2,020	11,886	311.20 MB
29 Mar 2012	935	1,987	11,421	337.69 MB
30 Mar 2012	889	1,700	11,042	344.26 MB
31 Mar 2012	604	1,384	8,277	271.77 MB
01 Apr 2012	623	1,299	8,169	273.10 MB
02 Apr 2012	1,001	2,005	12,708	396.50 MB
03 Apr 2012	1,133	2,231	14,477	526.35 MB
04 Apr 2012	979	2,413	12,762	382.25 MB
05 Apr 2012	932	1,856	11,412	324.78 MB
06 Apr 2012	774	1,651	9,963	288.89 MB
07 Apr 2012	557	1,161	6,696	195.31 MB
08 Apr 2012	596	1,211	7,055	212.21 MB
09 Apr 2012	799	1,608	9,891	258.83 MB
10 Apr 2012	969	1,815	11,778	338.48 MB
11 Apr 2012	916	1,685	11,822	343.09 MB
12 Apr 2012	898	1,560	10,763	284.83 MB
13 Apr 2012	905	1,716	10,693	316.68 MB
14 Apr 2012	606	1,139	7,462	230.65 MB
15 Apr 2012	636	1,070	7,349	209.99 MB
16 Apr 2012	977	1,970	12,499	368.32 MB
17 Apr 2012	1,013	1,761	12,538	329.15 MB
18 Apr 2012	990	2,128	12,931	348.79 MB
19 Apr 2012	1,148	2,258	14,569	392.46 MB
20 Apr 2012	886	1,763	10,805	281.03 MB
21 Apr 2012	554	1,096	6,844	192.07 MB
22 Apr 2012	587	1,200	7,229	218.48 MB
23 Apr 2012	873	1,560	10,436	290.83 MB
24 Apr 2012	917	1,776	11,219	304.73 MB
25 Apr 2012	805	1,448	9,840	244.21 MB
26 Apr 2012	850	1,633	10,474	314.81 MB
27 Apr 2012	789	1,535	9,608	262.40 MB
28 Apr 2012	451	777	4,819	136.26 MB
29 Apr 2012	453	1,815	6,226	165.79 MB
30 Apr 2012	575	1,365	7,776	225.95 MB
01 May 2012	540	1,111	6,240	179.09 MB
02 May 2012	576	1,122	7,350	212.94 MB
03 May 2012	654	1,376	7,851	237.04 MB
04 May 2012	616	1,107	6,749	204.12 MB
05 May 2012	377	800	4,542	129.22 MB
06 May 2012	415	809	4,803	142.84 MB
07 May 2012	561	1,116	7,304	210.65 MB
08 May 2012	635	1,452	8,613	246.23 MB
09 May 2012	581	1,201	7,758	224.28 MB
10 May 2012	590	1,106	7,166	224.06 MB
11 May 2012	561	1,193	7,448	217.55 MB
12 May 2012	363	704	4,167	129.75 MB
13 May 2012	411	694	4,510	146.17 MB
14 May 2012	565	1,175	7,104	215.65 MB
15 May 2012	660	1,298	8,164	247.92 MB
16 May 2012	681	1,366	8,565	228.53 MB
17 May 2012	591	1,165	7,234	230.43 MB
18 May 2012	542	1,155	6,982	203.84 MB
19 May 2012	406	895	4,500	136.90 MB
20 May 2012	419	883	5,259	172.37 MB
21 May 2012	615	1,243	7,487	217.98 MB
22 May 2012	686	1,337	8,478	233.72 MB
23 May 2012	650	1,177	7,652	207.46 MB
24 May 2012	670	1,515	8,894	253.29 MB
25 May 2012	557	1,187	7,412	194.23 MB
26 May 2012	379	667	4,624	132.57 MB
27 May 2012	364	757	4,202	134.77 MB
28 May 2012	514	859	5,546	165.37 MB
29 May 2012	650	1,683	8,237	244.05 MB
30 May 2012	648	1,154	8,011	218.27 MB
31 May 2012	635	1,339	8,491	225.45 MB
01 Jun 2012	576	1,123	7,172	202.24 MB
02 Jun 2012	356	854	4,501	130.29 MB
03 Jun 2012	445	1,055	5,483	174.40 MB
04 Jun 2012	558	1,079	6,799	206.85 MB
05 Jun 2012	671	1,351	8,015	246.15 MB
06 Jun 2012	584	1,198	7,471	213.82 MB
07 Jun 2012	560	1,301	7,526	218.37 MB
08 Jun 2012	533	1,238	6,950	202.89 MB
09 Jun 2012	320	718	4,384	146.66 MB
10 Jun 2012	269	511	3,233	96.86 MB
11 Jun 2012	467	1,199	6,305	187.98 MB
12 Jun 2012	521	1,003	6,212	178.90 MB
13 Jun 2012	484	1,003	6,022	167.38 MB
14 Jun 2012	481	1,209	6,155	206.90 MB
15 Jun 2012	485	949	6,018	207.35 MB
16 Jun 2012	283	558	3,651	115.03 MB
17 Jun 2012	276	512	3,081	87.46 MB
18 Jun 2012	455	936	5,550	146.97 MB
19 Jun 2012	464	887	5,235	160.25 MB
20 Jun 2012	501	860	5,667	173.29 MB
21 Jun 2012	488	875	5,845	158.57 MB
22 Jun 2012	412	809	5,083	166.90 MB
23 Jun 2012	310	831	4,277	123.83 MB
24 Jun 2012	298	585	3,923	110.02 MB
25 Jun 2012	499	980	5,969	187.28 MB
26 Jun 2012	491	948	6,054	165.94 MB
27 Jun 2012	509	947	6,467	180.92 MB
28 Jun 2012	535	950	5,746	159.43 MB
29 Jun 2012	463	897	5,380	154.62 MB
30 Jun 2012	332	534	3,125	97.34 MB
01 Jul 2012	313	709	3,841	114.10 MB
02 Jul 2012	445	825	4,930	128.70 MB
03 Jul 2012	435	781	5,073	153.40 MB
04 Jul 2012	415	810	4,705	136.09 MB
05 Jul 2012	500	892	5,827	151.72 MB
06 Jul 2012	466	986	5,868	161.28 MB
07 Jul 2012	294	539	3,412	122.17 MB
08 Jul 2012	273	521	3,005	103.66 MB
09 Jul 2012	515	1,093	6,720	183.90 MB
10 Jul 2012	515	1,198	6,511	198.35 MB
11 Jul 2012	556	1,370	7,259	205.85 MB
12 Jul 2012	470	881	5,588	148.68 MB
13 Jul 2012	480	946	6,247	168.67 MB
14 Jul 2012	292	619	3,348	117.94 MB
15 Jul 2012	302	635	3,625	126.63 MB
16 Jul 2012	473	908	5,596	152.50 MB
17 Jul 2012	491	1,027	6,039	189.07 MB
18 Jul 2012	557	1,071	6,620	209.03 MB
19 Jul 2012	511	907	5,764	177.36 MB
20 Jul 2012	484	861	5,457	160.72 MB
21 Jul 2012	352	742	4,297	122.80 MB
22 Jul 2012	331	719	4,209	142.69 MB
23 Jul 2012	501	1,083	6,013	184.14 MB
24 Jul 2012	504	1,017	6,046	176.33 MB
25 Jul 2012	497	1,106	6,709	214.92 MB
26 Jul 2012	572	1,161	6,669	196.73 MB
27 Jul 2012	482	1,028	5,644	156.80 MB
28 Jul 2012	303	852	3,849	114.58 MB
29 Jul 2012	322	690	4,003	123.41 MB
30 Jul 2012	456	951	5,535	174.38 MB
31 Jul 2012	494	1,032	5,810	169.24 MB
01 Aug 2012	496	909	5,667	168.03 MB
02 Aug 2012	501	1,265	6,345	175.90 MB
03 Aug 2012	438	946	5,608	152.76 MB
04 Aug 2012	283	511	2,980	95.90 MB
05 Aug 2012	288	597	3,720	100.27 MB
06 Aug 2012	485	927	6,191	207.09 MB
07 Aug 2012	549	1,308	7,551	236.82 MB
08 Aug 2012	511	962	6,358	247.45 MB
09 Aug 2012	503	926	6,046	179.03 MB
10 Aug 2012	474	877	5,373	166.19 MB
11 Aug 2012	279	503	3,121	96.20 MB
12 Aug 2012	291	601	3,228	121.35 MB
13 Aug 2012	552	1,078	6,608	214.18 MB
14 Aug 2012	613	1,286	7,472	247.09 MB
15 Aug 2012	512	926	6,165	196.55 MB
16 Aug 2012	546	1,220	7,402	223.69 MB
17 Aug 2012	532	1,080	6,681	201.84 MB
18 Aug 2012	321	634	3,847	123.51 MB
19 Aug 2012	424	750	4,504	129.10 MB
20 Aug 2012	529	971	6,171	185.57 MB
21 Aug 2012	621	1,164	7,264	214.88 MB
22 Aug 2012	632	1,017	6,731	189.27 MB
23 Aug 2012	622	1,304	7,778	226.81 MB
24 Aug 2012	508	999	6,418	197.18 MB
25 Aug 2012	366	660	3,890	123.75 MB
26 Aug 2012	351	578	3,598	129.72 MB
27 Aug 2012	603	1,463	7,522	228.04 MB
28 Aug 2012	639	1,292	7,616	243.86 MB
29 Aug 2012	596	1,059	7,116	233.34 MB
30 Aug 2012	596	1,017	6,858	245.05 MB
31 Aug 2012	520	991	5,963	208.77 MB
01 Sep 2012	354	650	3,922	135.79 MB
02 Sep 2012	387	707	4,524	156.78 MB
03 Sep 2012	508	1,148	6,677	219.18 MB
04 Sep 2012	634	1,224	7,318	233.81 MB
05 Sep 2012	617	1,188	7,414	214.57 MB
06 Sep 2012	604	1,203	7,560	234.28 MB
07 Sep 2012	558	1,021	6,529	229.52 MB
08 Sep 2012	368	738	4,257	156.58 MB
09 Sep 2012	445	877	5,423	201.87 MB
10 Sep 2012	621	1,171	7,915	269.22 MB
11 Sep 2012	609	951	6,798	231.37 MB
12 Sep 2012	696	1,313	8,597	240.92 MB
13 Sep 2012	685	1,381	8,710	290.90 MB
14 Sep 2012	573	1,115	7,138	235.14 MB
15 Sep 2012	367	793	4,691	152.17 MB
16 Sep 2012	414	931	5,446	189.90 MB
17 Sep 2012	668	1,186	7,833	230.30 MB
18 Sep 2012	715	1,489	9,481	295.27 MB
19 Sep 2012	739	1,437	8,960	296.76 MB
20 Sep 2012	757	1,369	8,713	297.64 MB
21 Sep 2012	638	1,338	8,060	270.67 MB
22 Sep 2012	434	1,019	5,634	184.64 MB
23 Sep 2012	459	848	5,586	211.63 MB
24 Sep 2012	692	1,325	8,280	279.06 MB
25 Sep 2012	753	1,423	9,242	293.72 MB
26 Sep 2012	862	1,536	10,288	316.35 MB
27 Sep 2012	872	1,644	10,173	321.20 MB
28 Sep 2012	756	1,463	8,995	309.32 MB
29 Sep 2012	501	1,010	5,860	197.31 MB
30 Sep 2012	486	1,003	5,696	203.69 MB
01 Oct 2012	770	1,498	9,389	314.33 MB
02 Oct 2012	726	1,614	9,903	298.63 MB
03 Oct 2012	806	1,596	10,277	337.63 MB
04 Oct 2012	824	1,383	9,649	284.39 MB
05 Oct 2012	766	1,394	9,078	271.72 MB
06 Oct 2012	492	917	5,583	189.39 MB
07 Oct 2012	516	997	6,184	195.90 MB
08 Oct 2012	755	1,358	8,993	301.94 MB
09 Oct 2012	815	1,481	9,585	274.35 MB
10 Oct 2012	876	1,683	11,257	332.13 MB
11 Oct 2012	915	1,794	10,773	337.49 MB
12 Oct 2012	833	1,377	9,808	301.52 MB
13 Oct 2012	529	1,002	6,342	211.27 MB
14 Oct 2012	551	929	6,085	188.34 MB
15 Oct 2012	827	1,304	9,513	293.37 MB
16 Oct 2012	887	1,551	10,516	332.19 MB
17 Oct 2012	923	1,603	11,364	352.24 MB
18 Oct 2012	825	1,310	9,459	316.28 MB
19 Oct 2012	817	1,374	9,468	296.36 MB
20 Oct 2012	523	1,007	5,728	187.93 MB
21 Oct 2012	554	1,139	7,018	234.17 MB
22 Oct 2012	868	1,596	10,279	319.32 MB
23 Oct 2012	979	1,702	11,611	372.80 MB
24 Oct 2012	888	1,641	11,167	340.97 MB
25 Oct 2012	912	1,742	10,947	351.25 MB
26 Oct 2012	855	1,666	10,235	327.46 MB
27 Oct 2012	573	1,054	6,369	182.63 MB
28 Oct 2012	645	1,228	7,263	250.07 MB
29 Oct 2012	864	1,487	10,126	295.08 MB
30 Oct 2012	838	1,405	9,938	283.10 MB
31 Oct 2012	908	1,628	11,238	376.53 MB
01 Nov 2012	802	1,345	9,297	280.61 MB
02 Nov 2012	832	1,452	10,028	355.08 MB
03 Nov 2012	539	1,059	6,095	205.80 MB
04 Nov 2012	595	1,065	6,672	246.46 MB
05 Nov 2012	842	1,543	10,074	316.50 MB
06 Nov 2012	907	1,869	12,075	386.95 MB
07 Nov 2012	858	1,506	10,531	318.12 MB
08 Nov 2012	924	1,789	11,791	371.09 MB
09 Nov 2012	829	1,538	10,026	304.08 MB
10 Nov 2012	528	873	6,005	174.31 MB
11 Nov 2012	607	1,163	7,314	224.62 MB
12 Nov 2012	923	1,599	10,730	407.84 MB
13 Nov 2012	946	1,732	11,279	360.36 MB
14 Nov 2012	923	1,680	10,724	345.05 MB
15 Nov 2012	878	1,517	9,749	325.19 MB
16 Nov 2012	821	1,442	8,913	306.43 MB
17 Nov 2012	592	1,303	7,239	257.02 MB
18 Nov 2012	643	1,210	7,670	230.66 MB
19 Nov 2012	892	1,524	10,304	347.03 MB
20 Nov 2012	927	1,709	11,165	316.93 MB
21 Nov 2012	871	1,411	9,996	316.14 MB
22 Nov 2012	818	1,505	9,466	295.28 MB
23 Nov 2012	780	1,390	8,775	295.52 MB
24 Nov 2012	631	1,463	7,571	251.70 MB
25 Nov 2012	663	1,346	7,881	254.09 MB
26 Nov 2012	904	1,625	10,675	330.12 MB
27 Nov 2012	960	1,734	11,617	342.01 MB
28 Nov 2012	1,014	2,025	12,655	378.48 MB
29 Nov 2012	971	1,795	11,396	340.55 MB
30 Nov 2012	855	1,562	9,726	297.11 MB
01 Dec 2012	570	979	6,111	204.61 MB
02 Dec 2012	584	999	6,310	211.43 MB
03 Dec 2012	864	1,549	10,237	311.47 MB
04 Dec 2012	960	1,652	11,433	347.34 MB
05 Dec 2012	927	1,767	11,314	346.97 MB
06 Dec 2012	901	1,530	10,649	337.14 MB
07 Dec 2012	841	1,489	9,682	278.14 MB
08 Dec 2012	583	1,044	6,745	222.42 MB
09 Dec 2012	593	1,119	6,598	201.51 MB
10 Dec 2012	904	1,723	11,209	328.08 MB
11 Dec 2012	881	1,585	10,412	326.49 MB
12 Dec 2012	985	1,773	11,336	324.85 MB
13 Dec 2012	1,032	1,747	11,849	346.15 MB
14 Dec 2012	827	1,446	8,895	279.79 MB
15 Dec 2012	520	1,063	5,977	187.67 MB
16 Dec 2012	603	1,199	6,800	223.62 MB
17 Dec 2012	886	1,553	10,452	327.29 MB
18 Dec 2012	839	1,549	10,061	312.43 MB
19 Dec 2012	831	1,610	10,472	303.70 MB
20 Dec 2012	817	1,361	9,185	296.99 MB
21 Dec 2012	681	1,265	7,864	254.53 MB
22 Dec 2012	463	931	5,434	166.16 MB
23 Dec 2012	521	1,031	6,237	209.77 MB
24 Dec 2012	483	912	5,633	175.55 MB
25 Dec 2012	426	891	4,807	169.50 MB
26 Dec 2012	552	1,196	6,669	209.04 MB
27 Dec 2012	630	1,254	7,682	221.32 MB
28 Dec 2012	554	1,032	6,446	230.28 MB
29 Dec 2012	418	1,004	5,250	181.59 MB
30 Dec 2012	468	957	5,646	200.18 MB
31 Dec 2012	496	1,106	6,200	212.21 MB
01 Jan 2013	423	925	5,039	145.87 MB
02 Jan 2013	678	1,565	8,347	248.78 MB
03 Jan 2013	743	1,305	9,253	249.47 MB
04 Jan 2013	711	1,652	9,463	303.72 MB
05 Jan 2013	523	1,092	6,212	211.13 MB
06 Jan 2013	535	1,024	6,224	195.57 MB
07 Jan 2013	775	1,655	10,712	286.17 MB
08 Jan 2013	863	1,457	9,292	280.49 MB
09 Jan 2013	873	1,561	10,061	309.68 MB
10 Jan 2013	889	1,630	10,395	317.78 MB
11 Jan 2013	778	1,583	9,359	291.26 MB
12 Jan 2013	622	977	6,409	196.30 MB
13 Jan 2013	604	1,079	6,781	240.58 MB
14 Jan 2013	911	1,798	11,156	348.65 MB
15 Jan 2013	953	1,655	10,533	321.75 MB
16 Jan 2013	913	1,653	10,417	297.37 MB
17 Jan 2013	857	1,959	10,632	317.45 MB
18 Jan 2013	886	1,456	10,507	305.73 MB
19 Jan 2013	556	885	6,114	183.71 MB
20 Jan 2013	611	1,067	6,873	205.15 MB
21 Jan 2013	875	1,524	10,101	299.26 MB
22 Jan 2013	962	1,599	10,908	349.22 MB
23 Jan 2013	903	1,595	10,249	306.45 MB
24 Jan 2013	974	1,707	11,303	329.07 MB
25 Jan 2013	974	1,749	11,819	345.78 MB
26 Jan 2013	638	1,280	7,368	211.57 MB
27 Jan 2013	645	1,465	8,010	244.40 MB
28 Jan 2013	949	1,798	11,629	357.91 MB
29 Jan 2013	970	1,753	11,586	387.15 MB
30 Jan 2013	988	1,965	12,885	363.01 MB
31 Jan 2013	933	1,738	10,685	351.31 MB
01 Feb 2013	960	1,852	11,450	372.72 MB
02 Feb 2013	612	1,235	6,941	210.65 MB
03 Feb 2013	638	1,144	7,481	242.44 MB
04 Feb 2013	898	1,540	10,332	335.15 MB
05 Feb 2013	10,854	16,430	126,799	2.13 GB
06 Feb 2013	4,745	8,157	53,631	1.03 GB
07 Feb 2013	2,146	4,092	23,588	613.78 MB
08 Feb 2013	1,870	3,112	18,852	460.25 MB
09 Feb 2013	1,192	1,931	11,417	289.17 MB
10 Feb 2013	1,046	1,857	10,962	312.01 MB
11 Feb 2013	1,380	2,232	14,590	405.72 MB
12 Feb 2013	1,386	2,429	15,354	462.99 MB
13 Feb 2013	1,378	2,217	15,280	430.91 MB
14 Feb 2013	1,250	2,159	13,820	423.49 MB
15 Feb 2013	1,119	2,037	12,518	366.40 MB
16 Feb 2013	764	1,314	8,383	269.31 MB
17 Feb 2013	860	1,437	9,115	285.96 MB
18 Feb 2013	1,329	2,295	15,198	428.31 MB
19 Feb 2013	1,405	2,312	15,283	421.10 MB
20 Feb 2013	1,304	2,356	15,763	458.27 MB
21 Feb 2013	1,349	2,267	14,558	444.44 MB
22 Feb 2013	1,097	1,876	12,246	389.79 MB
23 Feb 2013	800	1,566	9,036	286.58 MB
24 Feb 2013	805	1,424	8,717	252.98 MB
25 Feb 2013	1,127	2,142	13,348	389.71 MB
26 Feb 2013	1,122	2,042	13,065	389.13 MB
27 Feb 2013	1,170	2,190	13,552	415.10 MB
28 Feb 2013	1,192	1,990	13,422	384.73 MB
01 Mar 2013	1,010	1,773	11,139	359.00 MB
02 Mar 2013	808	1,488	8,767	257.12 MB
03 Mar 2013	729	1,388	8,431	274.97 MB
04 Mar 2013	1,143	1,813	12,330	377.21 MB
05 Mar 2013	1,125	1,890	12,312	377.19 MB
06 Mar 2013	1,103	2,013	12,645	400.47 MB
07 Mar 2013	1,164	2,011	12,834	388.95 MB
08 Mar 2013	1,060	1,788	11,788	359.05 MB
09 Mar 2013	807	1,624	9,151	258.05 MB
10 Mar 2013	824	1,436	9,093	279.26 MB
11 Mar 2013	1,134	1,940	12,004	376.23 MB
12 Mar 2013	1,171	2,362	14,538	438.84 MB
13 Mar 2013	1,155	2,125	13,239	406.14 MB
14 Mar 2013	1,049	1,839	11,924	335.93 MB
15 Mar 2013	1,090	2,099	12,683	440.36 MB
16 Mar 2013	673	1,237	7,268	214.19 MB
17 Mar 2013	828	1,509	9,485	294.69 MB
18 Mar 2013	1,105	2,568	13,750	391.55 MB
19 Mar 2013	1,216	2,415	14,538	430.55 MB
20 Mar 2013	1,168	2,273	13,805	452.92 MB
21 Mar 2013	1,098	2,104	13,141	385.62 MB
22 Mar 2013	1,026	1,841	12,076	382.45 MB
23 Mar 2013	754	1,439	8,844	299.53 MB
24 Mar 2013	795	1,462	9,215	286.77 MB
25 Mar 2013	1,081	1,801	12,513	366.23 MB
26 Mar 2013	1,196	2,051	13,235	398.28 MB
27 Mar 2013	1,070	2,073	13,218	398.26 MB
28 Mar 2013	932	1,618	10,417	347.72 MB
29 Mar 2013	908	1,631	10,263	315.41 MB
30 Mar 2013	664	1,373	7,819	246.16 MB
31 Mar 2013	635	1,620	8,502	258.30 MB
01 Apr 2013	954	1,631	10,683	320.12 MB
02 Apr 2013	1,034	1,850	11,920	375.35 MB
03 Apr 2013	1,024	1,874	12,324	399.81 MB
04 Apr 2013	987	1,695	11,411	392.58 MB
05 Apr 2013	979	1,707	11,036	372.51 MB
06 Apr 2013	689	1,265	8,326	263.94 MB
07 Apr 2013	727	1,325	8,466	274.63 MB
08 Apr 2013	1,139	1,959	13,354	417.76 MB
09 Apr 2013	1,146	2,049	13,210	452.62 MB
10 Apr 2013	1,120	2,259	14,172	446.33 MB
11 Apr 2013	263	525	3,369	101.48 MB
12 Apr 2013	159	290	1,855	60.41 MB
13 Apr 2013	725	1,395	8,426	274.22 MB
14 Apr 2013	743	1,484	8,945	273.43 MB
15 Apr 2013	1,148	2,033	13,864	436.22 MB
16 Apr 2013	1,154	2,061	14,342	449.99 MB
17 Apr 2013	1,149	1,877	13,450	460.03 MB
18 Apr 2013	1,184	2,131	14,233	408.84 MB
19 Apr 2013	1,048	1,823	12,410	398.61 MB
20 Apr 2013	695	1,286	7,974	238.09 MB
21 Apr 2013	731	1,309	8,478	254.62 MB
22 Apr 2013	1,091	1,829	12,203	368.97 MB
23 Apr 2013	1,236	2,116	13,863	448.11 MB
24 Apr 2013	1,199	2,081	13,739	399.31 MB
25 Apr 2013	1,137	2,013	13,154	430.07 MB
26 Apr 2013	1,089	2,049	13,797	390.84 MB
27 Apr 2013	708	1,408	8,465	257.23 MB
28 Apr 2013	803	1,493	9,629	319.68 MB
29 Apr 2013	1,158	1,890	13,367	421.66 MB
30 Apr 2013	1,051	1,741	12,106	352.19 MB
01 May 2013	957	1,610	11,072	347.73 MB
02 May 2013	1,067	1,943	12,751	386.68 MB
03 May 2013	1,013	1,737	11,844	371.67 MB
04 May 2013	692	1,382	8,110	263.48 MB
05 May 2013	685	1,538	8,960	278.54 MB
06 May 2013	1,117	1,997	13,288	434.08 MB
07 May 2013	1,154	2,047	13,139	412.04 MB
08 May 2013	1,042	1,982	12,721	386.25 MB
09 May 2013	792	1,548	8,832	274.90 MB
10 May 2013	705	1,301	7,510	232.38 MB
11 May 2013	508	936	5,743	178.61 MB
12 May 2013	568	1,072	6,422	196.84 MB
13 May 2013	706	1,285	8,059	250.86 MB
14 May 2013	810	1,498	8,975	272.00 MB
15 May 2013	777	1,372	9,189	272.34 MB
16 May 2013	800	1,361	8,978	296.91 MB
17 May 2013	681	1,340	8,345	252.88 MB
18 May 2013	546	1,035	6,135	187.36 MB
19 May 2013	519	988	6,032	207.62 MB
20 May 2013	726	1,392	8,742	265.10 MB
21 May 2013	839	1,401	9,874	318.22 MB
22 May 2013	838	1,585	9,763	304.84 MB
23 May 2013	764	1,382	8,732	278.67 MB
24 May 2013	711	1,219	8,203	267.43 MB
25 May 2013	452	787	5,376	159.65 MB
26 May 2013	485	844	5,878	182.91 MB
27 May 2013	693	1,363	8,562	271.68 MB
28 May 2013	735	1,260	8,619	243.78 MB
29 May 2013	885	1,696	10,469	320.00 MB
30 May 2013	858	1,609	10,428	296.08 MB
31 May 2013	702	1,418	8,525	262.99 MB
01 Jun 2013	481	963	5,647	187.54 MB
02 Jun 2013	484	941	5,512	189.33 MB
03 Jun 2013	832	1,359	9,102	291.38 MB
04 Jun 2013	776	1,439	9,785	295.87 MB
05 Jun 2013	718	1,599	8,988	254.15 MB
06 Jun 2013	764	1,398	8,721	260.65 MB
07 Jun 2013	673	1,451	8,667	248.49 MB
08 Jun 2013	484	970	5,800	198.70 MB
09 Jun 2013	482	1,061	6,297	197.86 MB
10 Jun 2013	717	1,454	9,068	273.95 MB
11 Jun 2013	686	1,280	8,265	259.17 MB
12 Jun 2013	703	1,382	8,790	263.90 MB
13 Jun 2013	643	1,260	8,192	263.26 MB
14 Jun 2013	648	1,230	8,007	255.62 MB
15 Jun 2013	395	830	4,980	156.33 MB
16 Jun 2013	436	800	5,094	174.56 MB
17 Jun 2013	746	1,468	8,789	259.25 MB
18 Jun 2013	486	827	5,346	173.72 MB
19 Jun 2013	0	0	14	146.65 KB
20 Jun 2013	494	887	5,834	192.66 MB
21 Jun 2013	641	1,352	7,449	236.68 MB
22 Jun 2013	435	973	4,544	140.92 MB
23 Jun 2013	441	855	4,842	161.64 MB
24 Jun 2013	703	1,176	7,924	268.39 MB
25 Jun 2013	720	1,324	8,664	257.88 MB
26 Jun 2013	724	1,270	8,779	284.05 MB
27 Jun 2013	674	1,380	8,423	267.19 MB
28 Jun 2013	629	1,197	7,454	225.07 MB
29 Jun 2013	429	736	4,822	156.38 MB
30 Jun 2013	419	917	5,474	180.01 MB
01 Jul 2013	673	1,187	7,856	243.15 MB
02 Jul 2013	691	1,278	8,272	258.99 MB
03 Jul 2013	744	1,474	9,125	298.93 MB
04 Jul 2013	631	1,080	7,202	215.34 MB
05 Jul 2013	607	1,051	6,668	224.27 MB
06 Jul 2013	436	831	4,783	171.56 MB
07 Jul 2013	403	735	4,695	168.03 MB
08 Jul 2013	676	1,286	8,332	254.35 MB
09 Jul 2013	732	1,263	7,902	253.06 MB
10 Jul 2013	648	1,295	8,020	238.40 MB
11 Jul 2013	677	1,352	7,905	263.04 MB
12 Jul 2013	601	971	6,388	221.20 MB
13 Jul 2013	413	746	4,307	150.69 MB
14 Jul 2013	433	839	5,086	169.22 MB
15 Jul 2013	662	1,214	7,152	226.48 MB
16 Jul 2013	716	1,290	8,152	242.19 MB
17 Jul 2013	618	1,162	7,387	234.35 MB
18 Jul 2013	683	1,248	7,705	256.02 MB
19 Jul 2013	633	1,045	7,010	229.07 MB
20 Jul 2013	401	767	4,458	154.27 MB
21 Jul 2013	425	925	5,504	180.88 MB
22 Jul 2013	633	1,068	7,401	230.74 MB
23 Jul 2013	663	1,299	8,123	252.67 MB
24 Jul 2013	676	1,165	7,752	241.91 MB
25 Jul 2013	627	1,246	7,633	240.88 MB
26 Jul 2013	645	1,165	7,177	229.77 MB
27 Jul 2013	423	833	4,633	175.55 MB
28 Jul 2013	383	750	4,241	154.52 MB
29 Jul 2013	628	1,069	7,210	252.44 MB
30 Jul 2013	669	1,235	7,536	228.37 MB
31 Jul 2013	665	1,130	7,552	221.16 MB
01 Aug 2013	607	1,168	7,246	230.06 MB
02 Aug 2013	623	1,256	7,181	221.22 MB
03 Aug 2013	333	824	4,031	139.22 MB
04 Aug 2013	382	698	4,160	143.39 MB
05 Aug 2013	513	992	6,561	214.61 MB
06 Aug 2013	608	1,204	7,686	263.61 MB
